gene	species
GUT_GENOME000594_04097	100123
GUT_GENOME000594_04098	100123
GUT_GENOME000594_04102	100123
GUT_GENOME000594_04103	100123
GUT_GENOME000594_04104	100123
GUT_GENOME000594_04105	100123
GUT_GENOME000594_04106	100123
GUT_GENOME000594_04108	100123
GUT_GENOME000594_04109	100123
GUT_GENOME000594_04111	100123
GUT_GENOME000594_04118	100123
GUT_GENOME000594_04119	100123
GUT_GENOME000594_04120	100123
GUT_GENOME000594_04123	100123
GUT_GENOME000594_04124	100123
GUT_GENOME000594_04126	100123
GUT_GENOME000594_04127	100123
GUT_GENOME000594_04135	100123
GUT_GENOME000594_04136	100123
GUT_GENOME000594_04137	100123
GUT_GENOME000594_04138	100123
GUT_GENOME000594_04153	100123
GUT_GENOME000594_04154	100123
GUT_GENOME000594_04155	100123
GUT_GENOME000594_04157	100123
GUT_GENOME000594_04158	100123
GUT_GENOME000594_04163	100123
GUT_GENOME000594_04165	100123
GUT_GENOME000594_04166	100123
GUT_GENOME000594_04169	100123
GUT_GENOME000594_04170	100123
GUT_GENOME000594_04171	100123
GUT_GENOME000594_04172	100123
GUT_GENOME000594_04173	100123
GUT_GENOME000594_04174	100123
GUT_GENOME000594_04175	100123
GUT_GENOME000594_04180	100123
GUT_GENOME000594_04181	100123
GUT_GENOME000594_04183	100123
GUT_GENOME000594_04184	100123
GUT_GENOME000594_04185	100123
GUT_GENOME000594_04186	100123
GUT_GENOME000594_04187	100123
GUT_GENOME000594_04189	100123
GUT_GENOME000594_04194	100123
GUT_GENOME000594_04197	100123
GUT_GENOME000594_04198	100123
GUT_GENOME000594_04203	100123
GUT_GENOME000594_04204	100123
GUT_GENOME000594_04205	100123
GUT_GENOME000594_04206	100123
GUT_GENOME000594_04207	100123
GUT_GENOME000594_04208	100123
GUT_GENOME000594_04209	100123
GUT_GENOME000594_04210	100123
GUT_GENOME000594_04211	100123
GUT_GENOME000594_04212	100123
GUT_GENOME000594_04213	100123
GUT_GENOME000594_04214	100123
GUT_GENOME000594_04215	100123
GUT_GENOME000594_04220	100123
GUT_GENOME000594_04221	100123
GUT_GENOME000594_04223	100123
GUT_GENOME000594_04224	100123
GUT_GENOME000594_04226	100123
GUT_GENOME000594_04227	100123
GUT_GENOME000594_04229	100123
GUT_GENOME000594_04230	100123
GUT_GENOME000594_04232	100123
GUT_GENOME000594_04240	100123
GUT_GENOME000594_04241	100123
GUT_GENOME000594_04242	100123
GUT_GENOME000594_04244	100123
GUT_GENOME000594_04245	100123
GUT_GENOME000594_04246	100123
GUT_GENOME000594_04247	100123
GUT_GENOME000594_04248	100123
GUT_GENOME000594_04249	100123
GUT_GENOME000594_04250	100123
GUT_GENOME000594_04251	100123
GUT_GENOME000594_04254	100123
GUT_GENOME000594_04255	100123
GUT_GENOME000594_04256	100123
GUT_GENOME000594_04257	100123
GUT_GENOME000594_04259	100123
GUT_GENOME000594_04261	100123
GUT_GENOME000594_04262	100123
GUT_GENOME000594_04263	100123
GUT_GENOME000594_04264	100123
GUT_GENOME000594_04265	100123
GUT_GENOME000594_04267	100123
GUT_GENOME000594_04269	100123
GUT_GENOME000594_04280	100123
GUT_GENOME000594_04281	100123
GUT_GENOME000594_04282	100123
GUT_GENOME000594_04283	100123
GUT_GENOME000594_04284	100123
GUT_GENOME000594_04285	100123
GUT_GENOME000594_04286	100123
GUT_GENOME000594_04288	100123
GUT_GENOME000594_04294	100123
GUT_GENOME000594_04298	100123
GUT_GENOME000594_04299	100123
GUT_GENOME000594_04300	100123
GUT_GENOME000594_04301	100123
GUT_GENOME000594_04305	100123
GUT_GENOME000594_04307	100123
GUT_GENOME000594_04308	100123
GUT_GENOME000594_04309	100123
GUT_GENOME000594_04310	100123
GUT_GENOME000594_04311	100123
GUT_GENOME000594_04313	100123
GUT_GENOME000594_04314	100123
GUT_GENOME000594_04315	100123
GUT_GENOME000594_04316	100123
GUT_GENOME000594_04319	100123
GUT_GENOME000594_04320	100123
GUT_GENOME000594_04321	100123
GUT_GENOME000594_04322	100123
GUT_GENOME000594_04323	100123
GUT_GENOME000594_04324	100123
GUT_GENOME000594_04325	100123
GUT_GENOME000594_04326	100123
GUT_GENOME000594_04327	100123
GUT_GENOME000594_04330	100123
GUT_GENOME000594_04333	100123
GUT_GENOME000594_04334	100123
GUT_GENOME000594_04335	100123
GUT_GENOME000594_04337	100123
GUT_GENOME000594_04338	100123
GUT_GENOME000594_04339	100123
GUT_GENOME000594_04340	100123
GUT_GENOME000594_04344	100123
GUT_GENOME000594_04345	100123
GUT_GENOME000594_04346	100123
GUT_GENOME000594_04347	100123
GUT_GENOME000594_04350	100123
GUT_GENOME000594_04351	100123
GUT_GENOME000594_04352	100123
GUT_GENOME000594_04353	100123
GUT_GENOME000594_04354	100123
GUT_GENOME000594_04355	100123
GUT_GENOME000594_04356	100123
GUT_GENOME000594_04358	100123
GUT_GENOME000594_04359	100123
GUT_GENOME000594_04360	100123
GUT_GENOME000594_04361	100123
GUT_GENOME000594_04369	100123
GUT_GENOME000594_04370	100123
GUT_GENOME000594_04371	100123
GUT_GENOME000594_04372	100123
GUT_GENOME000594_04373	100123
GUT_GENOME000594_04375	100123
GUT_GENOME000594_04378	100123
GUT_GENOME000594_04380	100123
GUT_GENOME000594_04381	100123
GUT_GENOME000594_04382	100123
GUT_GENOME000594_04383	100123
GUT_GENOME000594_04384	100123
GUT_GENOME000594_04386	100123
GUT_GENOME000594_04387	100123
GUT_GENOME000594_04388	100123
GUT_GENOME000594_04390	100123
GUT_GENOME000594_04392	100123
GUT_GENOME000594_04394	100123
GUT_GENOME000594_04395	100123
GUT_GENOME000594_04396	100123
GUT_GENOME000594_04405	100123
GUT_GENOME000594_04407	100123
GUT_GENOME000594_04408	100123
GUT_GENOME000594_04409	100123
GUT_GENOME000594_04410	100123
GUT_GENOME000594_04412	100123
GUT_GENOME000594_04413	100123
GUT_GENOME000594_04414	100123
GUT_GENOME000594_04417	100123
GUT_GENOME000594_04418	100123
GUT_GENOME000594_04419	100123
GUT_GENOME000594_04420	100123
GUT_GENOME000594_04421	100123
GUT_GENOME000594_04422	100123
GUT_GENOME000594_04427	100123
GUT_GENOME000594_04428	100123
GUT_GENOME000594_04429	100123
GUT_GENOME000594_04431	100123
GUT_GENOME000594_04433	100123
GUT_GENOME000594_04435	100123
GUT_GENOME000594_04436	100123
GUT_GENOME000594_04438	100123
GUT_GENOME000594_04440	100123
GUT_GENOME000594_04441	100123
GUT_GENOME000594_04442	100123
GUT_GENOME000594_04443	100123
GUT_GENOME000594_04444	100123
GUT_GENOME000594_04484	100123
GUT_GENOME000594_04485	100123
GUT_GENOME000594_04486	100123
GUT_GENOME000594_04487	100123
GUT_GENOME000594_04494	100123
GUT_GENOME000594_04495	100123
GUT_GENOME000594_04496	100123
GUT_GENOME000594_04499	100123
GUT_GENOME000594_04500	100123
GUT_GENOME000594_04502	100123
GUT_GENOME000594_04503	100123
GUT_GENOME000594_04504	100123
GUT_GENOME000594_04505	100123
GUT_GENOME000594_04507	100123
GUT_GENOME000594_04510	100123
GUT_GENOME000594_04512	100123
GUT_GENOME000594_04514	100123
GUT_GENOME000594_04515	100123
GUT_GENOME000594_04516	100123
GUT_GENOME000594_04517	100123
GUT_GENOME000594_04518	100123
GUT_GENOME000594_04519	100123
GUT_GENOME000594_04520	100123
GUT_GENOME000594_04521	100123
GUT_GENOME000594_04522	100123
GUT_GENOME000594_04523	100123
GUT_GENOME000594_04524	100123
GUT_GENOME000594_04525	100123
GUT_GENOME000594_04528	100123
GUT_GENOME000594_04529	100123
GUT_GENOME000594_04530	100123
GUT_GENOME000594_04531	100123
GUT_GENOME000594_04532	100123
GUT_GENOME000594_04533	100123
GUT_GENOME000594_04535	100123
GUT_GENOME000594_04536	100123
GUT_GENOME000594_04540	100123
GUT_GENOME000594_04542	100123
GUT_GENOME000594_04544	100123
GUT_GENOME000594_04546	100123
GUT_GENOME000594_04547	100123
GUT_GENOME000594_04548	100123
GUT_GENOME000594_04549	100123
GUT_GENOME000594_04550	100123
GUT_GENOME000594_04584	100123
GUT_GENOME000594_04587	100123
GUT_GENOME000594_04588	100123
GUT_GENOME000594_04589	100123
GUT_GENOME000594_04590	100123
GUT_GENOME000594_04592	100123
GUT_GENOME000594_04594	100123
GUT_GENOME000594_04597	100123
GUT_GENOME000594_04598	100123
GUT_GENOME000594_04601	100123
GUT_GENOME000594_04602	100123
GUT_GENOME000594_04603	100123
GUT_GENOME000594_04604	100123
GUT_GENOME000594_04605	100123
GUT_GENOME000594_04606	100123
GUT_GENOME000594_04609	100123
GUT_GENOME000594_04615	100123
GUT_GENOME000594_04616	100123
GUT_GENOME000594_04617	100123
GUT_GENOME000594_04619	100123
GUT_GENOME000594_04620	100123
GUT_GENOME000594_04621	100123
GUT_GENOME000594_04622	100123
GUT_GENOME000594_04624	100123
GUT_GENOME000594_04627	100123
GUT_GENOME000594_04628	100123
GUT_GENOME000594_04630	100123
GUT_GENOME000594_04631	100123
GUT_GENOME000594_04632	100123
GUT_GENOME000594_04633	100123
GUT_GENOME000594_04634	100123
GUT_GENOME000594_04635	100123
GUT_GENOME000594_04641	100123
GUT_GENOME000594_04642	100123
GUT_GENOME000594_04643	100123
GUT_GENOME000594_04645	100123
GUT_GENOME000594_04649	100123
GUT_GENOME000594_04650	100123
GUT_GENOME000594_04651	100123
GUT_GENOME000594_04652	100123
GUT_GENOME000594_04653	100123
GUT_GENOME000594_04654	100123
GUT_GENOME000594_04656	100123
GUT_GENOME000594_04657	100123
GUT_GENOME000594_04658	100123
GUT_GENOME000594_04659	100123
GUT_GENOME000594_04660	100123
GUT_GENOME000594_04661	100123
GUT_GENOME000594_04663	100123
GUT_GENOME000594_04664	100123
GUT_GENOME000594_04665	100123
GUT_GENOME000594_04667	100123
GUT_GENOME000594_04675	100123
GUT_GENOME000594_04682	100123
GUT_GENOME000594_04683	100123
GUT_GENOME000594_04684	100123
GUT_GENOME000594_04689	100123
GUT_GENOME000594_04690	100123
GUT_GENOME000594_04716	100123
GUT_GENOME000594_04729	100123
GUT_GENOME000594_04732	100123
GUT_GENOME000594_04737	100123
GUT_GENOME000594_04742	100123
GUT_GENOME000594_04784	100123
GUT_GENOME000594_04787	100123
GUT_GENOME000594_04788	100123
GUT_GENOME000594_04789	100123
GUT_GENOME000594_04829	100123
GUT_GENOME000594_04833	100123
GUT_GENOME000594_04834	100123
GUT_GENOME000594_04835	100123
GUT_GENOME000594_04836	100123
GUT_GENOME000594_04837	100123
GUT_GENOME000594_04840	100123
GUT_GENOME000594_04843	100123
GUT_GENOME000594_04844	100123
GUT_GENOME000594_04849	100123
GUT_GENOME000594_04850	100123
GUT_GENOME000594_04851	100123
GUT_GENOME000594_04852	100123
GUT_GENOME000594_04853	100123
GUT_GENOME000594_04854	100123
GUT_GENOME000594_04855	100123
GUT_GENOME000594_04856	100123
GUT_GENOME000594_04858	100123
GUT_GENOME000594_04859	100123
GUT_GENOME000594_04860	100123
GUT_GENOME000594_04861	100123
GUT_GENOME000594_04862	100123
GUT_GENOME000594_04863	100123
GUT_GENOME000594_04864	100123
GUT_GENOME000594_04866	100123
GUT_GENOME000594_04867	100123
GUT_GENOME000594_04868	100123
GUT_GENOME000594_04869	100123
GUT_GENOME000594_04870	100123
GUT_GENOME000594_04871	100123
GUT_GENOME000594_04872	100123
GUT_GENOME000594_04873	100123
GUT_GENOME000594_04874	100123
GUT_GENOME000594_04876	100123
GUT_GENOME000594_04878	100123
GUT_GENOME000594_04879	100123
GUT_GENOME000594_04882	100123
GUT_GENOME000594_04883	100123
GUT_GENOME000594_04894	100123
GUT_GENOME000594_04895	100123
GUT_GENOME000594_04896	100123
GUT_GENOME000594_04898	100123
GUT_GENOME000594_04899	100123
GUT_GENOME000594_04903	100123
GUT_GENOME000594_04904	100123
GUT_GENOME000594_04906	100123
GUT_GENOME000594_04907	100123
GUT_GENOME000594_04910	100123
GUT_GENOME000594_04912	100123
GUT_GENOME000594_04913	100123
GUT_GENOME000594_04915	100123
GUT_GENOME000594_04916	100123
GUT_GENOME000594_04917	100123
GUT_GENOME000594_04918	100123
GUT_GENOME000594_04919	100123
GUT_GENOME000594_04921	100123
GUT_GENOME000594_04922	100123
GUT_GENOME000594_04983	100123
GUT_GENOME000594_04984	100123
GUT_GENOME000594_04986	100123
GUT_GENOME000594_04988	100123
GUT_GENOME000594_04989	100123
GUT_GENOME000594_04990	100123
GUT_GENOME000594_04991	100123
GUT_GENOME000594_04996	100123
GUT_GENOME000594_04997	100123
GUT_GENOME000594_04998	100123
GUT_GENOME000594_04999	100123
GUT_GENOME000594_05000	100123
GUT_GENOME000594_05001	100123
GUT_GENOME000594_05002	100123
GUT_GENOME000594_05004	100123
GUT_GENOME000594_05005	100123
GUT_GENOME000594_05006	100123
GUT_GENOME000594_05007	100123
GUT_GENOME000594_05009	100123
GUT_GENOME000594_05010	100123
GUT_GENOME000594_05011	100123
GUT_GENOME000594_05013	100123
GUT_GENOME000594_05014	100123
GUT_GENOME000594_05017	100123
GUT_GENOME000594_05018	100123
GUT_GENOME000594_05019	100123
GUT_GENOME000594_05021	100123
GUT_GENOME000594_05022	100123
GUT_GENOME000594_05023	100123
GUT_GENOME000594_05024	100123
GUT_GENOME000594_05025	100123
GUT_GENOME000594_05027	100123
GUT_GENOME000594_05028	100123
GUT_GENOME000594_05029	100123
GUT_GENOME000594_05030	100123
GUT_GENOME000594_05031	100123
GUT_GENOME000594_05032	100123
GUT_GENOME000594_05033	100123
GUT_GENOME000594_05034	100123
GUT_GENOME000594_05037	100123
GUT_GENOME000594_05038	100123
GUT_GENOME000594_05078	100123
GUT_GENOME000594_05079	100123
GUT_GENOME000594_05080	100123
GUT_GENOME000594_05081	100123
GUT_GENOME000594_05082	100123
GUT_GENOME000594_05083	100123
GUT_GENOME000594_05084	100123
GUT_GENOME000594_05085	100123
GUT_GENOME000594_05086	100123
GUT_GENOME000594_05106	100123
GUT_GENOME000594_05107	100123
GUT_GENOME000594_05108	100123
GUT_GENOME000594_05109	100123
GUT_GENOME000594_05160	100123
GUT_GENOME000594_05161	100123
GUT_GENOME000594_05162	100123
GUT_GENOME000594_05163	100123
GUT_GENOME000594_05167	100123
GUT_GENOME000594_05189	100123
GUT_GENOME000594_05192	100123
GUT_GENOME000594_05193	100123
GUT_GENOME000594_05194	100123
GUT_GENOME000594_05197	100123
GUT_GENOME000594_05198	100123
GUT_GENOME000594_05199	100123
GUT_GENOME000594_05200	100123
GUT_GENOME000594_05201	100123
GUT_GENOME000594_05202	100123
GUT_GENOME000594_05251	100123
GUT_GENOME000594_05252	100123
GUT_GENOME000594_05253	100123
GUT_GENOME000594_05255	100123
GUT_GENOME000594_05256	100123
GUT_GENOME000594_05289	100123
GUT_GENOME000805_00030	100123
GUT_GENOME000805_00031	100123
GUT_GENOME000805_00032	100123
GUT_GENOME000805_00041	100123
GUT_GENOME000805_00168	100123
GUT_GENOME000805_00192	100123
GUT_GENOME000805_00217	100123
GUT_GENOME000805_00295	100123
GUT_GENOME000805_00306	100123
GUT_GENOME000805_00451	100123
GUT_GENOME000805_00580	100123
GUT_GENOME000805_00581	100123
GUT_GENOME000805_00788	100123
GUT_GENOME000805_00818	100123
GUT_GENOME000805_00944	100123
GUT_GENOME000805_01040	100123
GUT_GENOME000805_01079	100123
GUT_GENOME000805_01350	100123
GUT_GENOME000805_01372	100123
GUT_GENOME000805_01611	100123
GUT_GENOME000805_01629	100123
GUT_GENOME000805_01735	100123
GUT_GENOME000805_01888	100123
GUT_GENOME000805_01926	100123
GUT_GENOME000805_01959	100123
GUT_GENOME000805_02173	100123
GUT_GENOME000805_02188	100123
GUT_GENOME000805_02215	100123
GUT_GENOME000805_02231	100123
GUT_GENOME000805_02362	100123
GUT_GENOME000805_02531	100123
GUT_GENOME000805_02567	100123
GUT_GENOME000805_02609	100123
GUT_GENOME000805_02658	100123
GUT_GENOME000805_02665	100123
GUT_GENOME000805_02723	100123
GUT_GENOME000805_02741	100123
GUT_GENOME000805_02851	100123
GUT_GENOME000805_02866	100123
GUT_GENOME000805_02932	100123
GUT_GENOME000805_03158	100123
GUT_GENOME000805_03168	100123
GUT_GENOME000805_03203	100123
GUT_GENOME000805_03311	100123
GUT_GENOME000805_03365	100123
GUT_GENOME000805_03369	100123
GUT_GENOME000805_03481	100123
GUT_GENOME000805_03532	100123
GUT_GENOME000805_03653	100123
GUT_GENOME000805_03692	100123
GUT_GENOME000805_03693	100123
GUT_GENOME000805_04261	100123
GUT_GENOME000805_04298	100123
GUT_GENOME000805_04350	100123
GUT_GENOME000805_04354	100123
GUT_GENOME000805_04365	100123
GUT_GENOME000805_04368	100123
GUT_GENOME000805_04372	100123
GUT_GENOME000805_04373	100123
GUT_GENOME000805_04383	100123
GUT_GENOME000805_04384	100123
GUT_GENOME000805_04385	100123
GUT_GENOME000805_04408	100123
GUT_GENOME000805_04539	100123
GUT_GENOME000805_04546	100123
GUT_GENOME000805_04561	100123
GUT_GENOME000805_04713	100123
GUT_GENOME000805_04892	100123
GUT_GENOME000805_05017	100123
GUT_GENOME000805_05032	100123
GUT_GENOME000805_05067	100123
GUT_GENOME000805_05253	100123
GUT_GENOME000805_05258	100123
GUT_GENOME000805_05269	100123
GUT_GENOME000805_05270	100123
GUT_GENOME000805_05351	100123
GUT_GENOME003156_00117	100123
GUT_GENOME003156_00268	100123
GUT_GENOME003156_00846	100123
GUT_GENOME003156_00947	100123
GUT_GENOME003156_02317	100123
GUT_GENOME003156_02318	100123
GUT_GENOME003156_02327	100123
GUT_GENOME003156_03042	100123
GUT_GENOME003156_03044	100123
GUT_GENOME003156_03067	100123
GUT_GENOME003156_03135	100123
GUT_GENOME003156_03252	100123
GUT_GENOME003156_03297	100123
GUT_GENOME003156_03730	100123
GUT_GENOME003156_04368	100123
GUT_GENOME003156_04495	100123
GUT_GENOME003156_04682	100123
GUT_GENOME003156_04936	100123
GUT_GENOME003156_04941	100123
GUT_GENOME003156_04994	100123
GUT_GENOME003156_05026	100123
GUT_GENOME003156_05039	100123
GUT_GENOME003156_05075	100123
GUT_GENOME003156_05359	100123
GUT_GENOME005388_00471	100123
GUT_GENOME005388_00531	100123
GUT_GENOME005388_00664	100123
GUT_GENOME005388_00677	100123
GUT_GENOME005388_00791	100123
GUT_GENOME005388_00801	100123
GUT_GENOME005388_00809	100123
GUT_GENOME005388_00856	100123
GUT_GENOME005388_00860	100123
GUT_GENOME005388_01165	100123
GUT_GENOME005388_01338	100123
GUT_GENOME005388_01427	100123
GUT_GENOME005388_01433	100123
GUT_GENOME005388_01603	100123
GUT_GENOME005388_01934	100123
GUT_GENOME005388_01950	100123
GUT_GENOME005388_02121	100123
GUT_GENOME005388_02133	100123
GUT_GENOME005388_02148	100123
GUT_GENOME005388_02251	100123
GUT_GENOME005388_02275	100123
GUT_GENOME005388_02353	100123
GUT_GENOME005388_02421	100123
GUT_GENOME005388_02690	100123
GUT_GENOME005388_02691	100123
GUT_GENOME005388_02833	100123
GUT_GENOME005388_03025	100123
GUT_GENOME005388_03026	100123
GUT_GENOME005388_03027	100123
GUT_GENOME005388_03028	100123
GUT_GENOME005388_03093	100123
GUT_GENOME005388_03462	100123
GUT_GENOME005388_03820	100123
GUT_GENOME005388_03840	100123
GUT_GENOME005388_03848	100123
GUT_GENOME005388_04057	100123
GUT_GENOME005388_04065	100123
GUT_GENOME005388_04100	100123
GUT_GENOME005388_04101	100123
GUT_GENOME005388_04208	100123
GUT_GENOME005388_04296	100123
GUT_GENOME005388_04304	100123
GUT_GENOME005388_04313	100123
GUT_GENOME005388_04396	100123
GUT_GENOME005388_04512	100123
GUT_GENOME005388_04726	100123
GUT_GENOME005388_04782	100123
GUT_GENOME005388_04853	100123
GUT_GENOME005388_04862	100123
GUT_GENOME005388_04944	100123
GUT_GENOME005388_05031	100123
GUT_GENOME005701_00107	100123
GUT_GENOME005701_00109	100123
GUT_GENOME005701_00310	100123
GUT_GENOME005701_00311	100123
GUT_GENOME005701_00403	100123
GUT_GENOME005701_00427	100123
GUT_GENOME005701_00503	100123
GUT_GENOME005701_00568	100123
GUT_GENOME005701_00593	100123
GUT_GENOME005701_00650	100123
GUT_GENOME005701_00822	100123
GUT_GENOME005701_00847	100123
GUT_GENOME005701_00896	100123
GUT_GENOME005701_00998	100123
GUT_GENOME005701_01121	100123
GUT_GENOME005701_01176	100123
GUT_GENOME005701_01184	100123
GUT_GENOME005701_01240	100123
GUT_GENOME005701_01272	100123
GUT_GENOME005701_01356	100123
GUT_GENOME005701_01388	100123
GUT_GENOME005701_01409	100123
GUT_GENOME005701_01430	100123
GUT_GENOME005701_01444	100123
GUT_GENOME005701_01466	100123
GUT_GENOME005701_01474	100123
GUT_GENOME005701_01511	100123
GUT_GENOME005701_01592	100123
GUT_GENOME005701_01844	100123
GUT_GENOME005701_01853	100123
GUT_GENOME005701_01921	100123
GUT_GENOME005701_01927	100123
GUT_GENOME005701_01938	100123
GUT_GENOME005701_02010	100123
GUT_GENOME005701_02153	100123
GUT_GENOME005701_02169	100123
GUT_GENOME005701_02235	100123
GUT_GENOME005701_02439	100123
GUT_GENOME005701_02466	100123
GUT_GENOME005701_02485	100123
GUT_GENOME005701_02508	100123
GUT_GENOME005701_02520	100123
GUT_GENOME005701_02549	100123
GUT_GENOME005701_02588	100123
GUT_GENOME005701_02636	100123
GUT_GENOME005701_02639	100123
GUT_GENOME005701_02645	100123
GUT_GENOME005701_02731	100123
GUT_GENOME005701_02751	100123
GUT_GENOME005701_02783	100123
GUT_GENOME007361_00698	100123
GUT_GENOME007361_01764	100123
GUT_GENOME007361_01768	100123
GUT_GENOME007361_02470	100123
GUT_GENOME007361_02749	100123
GUT_GENOME007361_02819	100123
GUT_GENOME007361_03095	100123
GUT_GENOME007361_03326	100123
GUT_GENOME007361_03690	100123
GUT_GENOME007361_03693	100123
GUT_GENOME007361_03873	100123
GUT_GENOME007361_03885	100123
GUT_GENOME007361_04154	100123
GUT_GENOME007361_04381	100123
GUT_GENOME007361_04495	100123
GUT_GENOME007361_04627	100123
GUT_GENOME007361_04779	100123
GUT_GENOME007361_04789	100123
GUT_GENOME007361_04903	100123
GUT_GENOME045224_00822	100123
GUT_GENOME045224_00823	100123
GUT_GENOME045224_00829	100123
GUT_GENOME045224_00834	100123
GUT_GENOME045224_00841	100123
GUT_GENOME045224_00849	100123
GUT_GENOME045224_00876	100123
GUT_GENOME045224_03063	100123
GUT_GENOME045224_03508	100123
GUT_GENOME045224_03510	100123
GUT_GENOME045224_03522	100123
GUT_GENOME045224_03722	100123
GUT_GENOME045224_03824	100123
GUT_GENOME045224_03825	100123
GUT_GENOME045224_04534	100123
GUT_GENOME045224_04605	100123
GUT_GENOME045224_04633	100123
GUT_GENOME045705_01163	100123
GUT_GENOME045705_01187	100123
GUT_GENOME045705_02018	100123
